Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,line_distance_3,2.2454545454545456,0.022956719355559194,2.2455811943177357,2.2455811943177357,0.8909090909090909,0.10909090909090909,0.6733333333333333,0.36666666666666664,0.36666666666666664
Class1,P2,line_distance_3,4.773550724637682,0.02025540636154967,4.773622884070629,2.5797700168652886,0.8876811594202898,0.2608695652173913,0.18333333333333332,1.0566666666666666,0.92
Class1,P3,line_distance_3,15.363333333333333,0.07809068114735306,15.363598770437063,3.740035645745771,0.6833333333333333,1.0366666666666666,0.31666666666666665,1.72,1.0
Class2,P1,line_distance_3,4.723320158102767,0.04963443498283453,4.723692842803998,4.245441341013217,0.6007905138339921,0.44664031620553357,0.49333333333333335,0.8833333333333333,0.8433333333333334
Class2,P2,line_distance_3,4.171378091872792,0.012850653906540598,4.171406541731029,3.2827130543152236,0.823321554770318,0.23674911660777384,0.22333333333333333,1.0,0.9433333333333334
Class2,P3,line_distance_3,14.35123042505593,0.10207437578488367,14.351669661000788,6.8055046071000165,0.35570469798657717,1.1711409395973154,0.6466666666666666,1.5166666666666666,0.9933333333333333
Class3,P1,line_distance_3,2.22972972972973,0.03750725745105219,2.2300621804604743,2.2300621804604743,0.8783783783783784,0.12162162162162163,0.13333333333333333,0.9866666666666667,0.9866666666666667
Class3,P2,line_distance_3,5.445887445887446,0.01649287334837747,5.4459257724219805,5.212160124074501,0.6233766233766234,0.39826839826839827,0.52,0.7866666666666666,0.77
Class3,P3,line_distance_3,13.226598173515981,0.05239802612795304,13.226746824011501,5.387055100199742,0.3458904109589041,1.3527397260273972,0.6633333333333333,1.6533333333333333,0.9733333333333334
Class4,P1,line_distance_3,,,,,,,1.0,0.0,0.0
Class4,P2,line_distance_3,3.0,0.004713965789521726,3.0000046468923554,3.0000046468923554,0.75,0.25,0.94,0.08,0.08
Class4,P3,line_distance_3,,,,,,,1.0,0.0,0.0
