Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave,1.2232558139534884,0.005488346895072704,1.2232718312623745,1.2232718312623745,0.9953488372093023,0.004651162790697674,0.2866666666666667,0.7166666666666667,0.7166666666666667
Class1,P2,concave,10.844936708860759,0.031568425141703806,10.845002771818239,9.221576387292012,0.6265822784810127,0.5,0.67,0.5933333333333334,0.5266666666666666
Class1,P3,concave,4.7674825174825175,0.014322338713717138,4.767520550977936,1.4090991933562707,0.9440559440559441,0.2517482517482518,0.1,1.14,0.9533333333333334
Class2,P1,concave,3.484,0.014945920774247532,3.484042885413795,2.68004480215563,0.812,0.28,0.3233333333333333,0.91,0.8333333333333334
Class2,P2,concave,6.0056390977443606,0.012240936355780004,6.005659327700878,3.484980807183902,0.8383458646616542,0.3533834586466165,0.25666666666666665,1.0566666666666666,0.8866666666666667
Class2,P3,concave,7.987179487179487,0.05027221978901911,7.987383896837383,5.303571834948226,0.8461538461538461,0.32905982905982906,0.34,0.9166666666666666,0.78
Class3,P1,concave,2.7752808988764044,0.013073194997027407,2.775316669196406,2.775316669196406,0.7078651685393258,0.29213483146067415,0.79,0.2966666666666667,0.2966666666666667
Class3,P2,concave,4.341818181818182,0.013110523201869001,4.341848645144649,3.763666648227576,0.8218181818181818,0.24363636363636362,0.24666666666666667,0.9766666666666667,0.9166666666666666
Class3,P3,concave,13.423875432525952,0.0610612189906366,13.424066798424382,7.764861242857535,0.657439446366782,0.8304498269896193,0.36666666666666664,1.4333333333333333,0.9633333333333334
Class4,P1,concave,,,,,,,1.0,0.0,0.0
Class4,P2,concave,0.8769230769230769,0.0006741472308248722,0.8769234934245679,0.8769234934245679,0.9692307692307692,0.03076923076923077,0.37,0.65,0.65
Class4,P3,concave,,,,,,,1.0,0.0,0.0
