Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,line_distance_3,1.7338709677419355,0.008891423992910322,1.7339022385618117,1.7339022385618117,210.0,38.0,40.0,0.992,0.992
Class1,P2,line_distance_3,4.86144578313253,0.019916571554035613,4.861512803755229,4.861512803755229,124.0,42.0,126.0,0.664,0.664
Class1,P3,line_distance_3,8.322274881516588,0.045929600107831356,8.322424198609813,8.322424198609813,65.0,146.0,185.0,0.844,0.844
Class2,P1,line_distance_3,2.45679012345679,0.014480577507195967,2.4568445694893306,2.4568445694893306,183.0,60.0,67.0,0.972,0.972
Class2,P2,line_distance_3,6.104046242774566,0.029135174885704083,6.104162616474055,6.104162616474055,135.0,38.0,115.0,0.692,0.692
Class2,P3,line_distance_3,13.8,0.10678576854300535,13.800440199446316,13.800440199446316,20.0,145.0,230.0,0.66,0.66
Class3,P1,line_distance_3,3.297979797979798,0.034161419991400356,3.2981879657702144,3.2981879657702144,139.0,59.0,111.0,0.792,0.792
Class3,P2,line_distance_3,4.937823834196891,0.02333300504576357,4.937906907601729,4.937906907601729,118.0,75.0,132.0,0.772,0.772
Class3,P3,line_distance_3,9.963350785340314,0.07741950840628352,9.963674091079147,9.963674091079147,19.0,172.0,231.0,0.764,0.764
Class4,P1,line_distance_3,,,,,0.0,0.0,25.0,0.5,0.5
Class4,P2,line_distance_3,64.64285714285714,0.5493209916452899,64.64526623749383,64.64526623749383,0.0,14.0,50.0,0.28,0.28
Class4,P3,line_distance_3,,,,,0.0,0.0,37.0,0.26,0.26
