Sample_no,ICP
0,0.013560111449146699
1,0.015415069576256095
2,0.015415069576256095
3,0.016278357484899274
4,0.020297133288760174
5,0.022400499449061022
6,0.027899242535274427
7,0.03618219648903807
8,0.047875157985884126
9,0.06299011739370564
10,0.08282278245731399
11,0.10828212267829294
12,0.1355418336528757
13,0.16223194067567048
14,0.18896959243924039
15,0.21694285398913674
16,0.24618559249517924
17,0.27345430419025735
18,0.29935246950627
19,0.3267833507901966
20,0.3532527583423035
21,0.3784786751292168
22,0.4053971937272204
23,0.4338228033573372
24,0.462177252847369
25,0.48945448385552914
26,0.5184289128371601
27,0.5502440001060995
28,0.5796771581480545
29,0.6078659748166533
30,0.6390766135961773
31,0.670004742371423
32,0.6992930820521288
33,0.7283544678045055
34,0.7572567832256213
35,0.786845980084961
36,0.8147121651620782
37,0.8399954644313509
38,0.8655049025358328
39,0.8896061784155224
40,0.9108240544835691
41,0.9297801602308438
42,0.9462331618057203
43,0.9607762739355736
44,0.9705912568190864
45,0.9745450415225229
46,0.9762555515107677
47,0.9728640977462852
48,0.9620094745933565
49,0.9484072567551367
50,0.933301712609017
51,0.9156965405665326
52,0.8960832584350862
53,0.8763052647804005
54,0.8593055744226517
55,0.8434839847694006
56,0.8286652111235896
57,0.8185013963521691
58,0.8099352707761841
59,0.7998394835337456
60,0.7903938253277675
61,0.7815803588684022
62,0.7724976919232474
63,0.7624887396282553
64,0.751987370362827
65,0.7418192053529741
66,0.7288339357329761
67,0.714498515962989
68,0.7030971138965151
69,0.6905766736473642
70,0.6758343990156335
71,0.6626145345161404
72,0.6489273990646112
73,0.6340340496295258
74,0.6202792332883398
75,0.6078815336759117
76,0.5963738590177685
77,0.5847689266273655
78,0.573680550134861
79,0.5632649817671376
80,0.5514801943903147
81,0.5398095232149174
82,0.5290531278089892
83,0.5176154695974104
84,0.5067073726401639
85,0.495572473269021
86,0.4831655230068696
87,0.47155481327528964
88,0.46096172946821823
89,0.451833780931849
90,0.44373855032715903
91,0.4346997593464956
92,0.4265498201846134
93,0.41894755746821444
94,0.40983596106496173
95,0.40159518143257633
96,0.39420947185200944
97,0.3860545261389106
98,0.37767513412503023
99,0.3689806192505429
100,0.36092864210440456
101,0.35298231557011905
102,0.34440159346429483
103,0.3375237616605643
104,0.3307117480819729
105,0.3227794235665021
106,0.3160902519049951
107,0.3089234682471318
108,0.3019151435484045
109,0.2970356713118738
110,0.2911371130295359
111,0.2847995183723801
112,0.2793247454879482
113,0.2731846915694437
114,0.26808201252377273
115,0.2631200980044289
116,0.2571091914469803
117,0.2528398059027308
118,0.24861273332313424
119,0.24240858269993143
120,0.23602110952816321
121,0.2300678765842094
122,0.22461293595239776
123,0.21854678198372027
124,0.21261243174670258
125,0.2085436512763083
126,0.2025147371009453
127,0.19458904881246342
128,0.18951584046668002
129,0.1863069081305286
130,0.18388251227926267
131,0.18143152949962757
132,0.1771737240950069
133,0.17402107508555037
134,0.1722151040158523
135,0.16975056002833774
136,0.16841177096948
137,0.16670091699053122
138,0.1620945258077889
139,0.15608321003731715
140,0.15122379230844754
141,0.1485776541695653
142,0.14469751578075915
143,0.1393195945295477
144,0.1360433178331254
145,0.13129783702520545
146,0.12480554120651022
147,0.12182757340027447
148,0.11985163754394883
149,0.11699722339952542
150,0.11460152894709595
151,0.11149528853212838
152,0.10821553935913207
153,0.10366694891127654
154,0.09886784396685917
155,0.09754861229167948
156,0.09529296839628855
157,0.09093972923838844
158,0.08853562664173534
159,0.08537524927570472
160,0.08205997183549947
161,0.08021044023685653
162,0.07736087539731244
163,0.07641715560742382
164,0.07629162591799392
165,0.0735431840398573
166,0.071814089441882
167,0.06946403683506884
168,0.0652516285689054
169,0.0634182697785447
170,0.06155876395791277
171,0.05881254911927673
172,0.05698958668089556
173,0.05390995042000148
174,0.051019172864692285
175,0.048561493509792414
176,0.04135678439573957
177,0.03679106874588055
178,0.03088567920687016
179,0.024209346780893308
