Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave_d2x=0-002,0.20166666666666666,0.00020351108743892898,0.2016668574363825,0.2000002119000199,300.0,0.0,0.0,1.0033333333333334,1.0
Class1,P2,concave_d2x=0-002,3.5327868852459017,0.010666431918569209,3.5328103703857763,3.3934660455408747,156.0,34.0,144.0,0.64,0.61
Class1,P3,concave_d2x=0-002,1.2503041362530414,0.0026045241289267065,1.2503112670116043,0.9233634322624896,264.0,40.0,36.0,1.0366666666666666,0.9133333333333333
Class2,P1,concave_d2x=0-002,0.692080378250591,0.0010533502308901074,0.6920817957585752,0.5602844267044348,276.0,15.0,24.0,0.9733333333333334,0.94
Class2,P2,concave_d2x=0-002,1.1124567474048443,0.001738390504677615,1.1124598631871214,0.9446397605667258,278.0,22.0,22.0,1.02,0.9633333333333334
Class2,P3,concave_d2x=0-002,1.216889880952381,0.0020051253824699988,1.2168940755469735,0.9598253009791673,218.0,27.0,82.0,0.84,0.7466666666666667
Class3,P1,concave_d2x=0-002,0.8384773662551441,0.0029583278774330418,0.8384918490060399,0.7839651122059506,160.0,5.0,140.0,0.5533333333333333,0.54
Class3,P2,concave_d2x=0-002,0.9955257270693513,0.0020470572688808084,0.9955293846767546,0.5570489332675557,296.0,25.0,4.0,1.0766666666666667,0.9933333333333333
Class3,P3,concave_d2x=0-002,1.240343347639485,0.005552836393715313,1.2403677838517324,1.145946250772103,228.0,12.0,72.0,0.81,0.7766666666666666
Class4,P1,concave_d2x=0-002,,,,,0.0,0.0,68.0,0.39,0.32
Class4,P2,concave_d2x=0-002,55.0,0.29104150633489223,55.000770041504055,55.000770041504055,0.0,1.0,100.0,0.01,0.01
Class4,P3,concave_d2x=0-002,,,,,0.0,0.0,97.0,0.04,0.03
