Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave,0.20166666666666666,0.00020351108743892898,0.2016668574363825,0.2000002119000199,300.0,0.0,0.0,1.0033333333333334,1.0
Class1,P2,concave,3.5437158469945356,0.01075483878358078,3.543739480458478,3.4754336504736925,156.0,31.0,144.0,0.6266666666666667,0.61
Class1,P3,concave,1.075980392156863,0.00130304102413213,1.075982174789769,0.7720592461684813,263.0,34.0,37.0,1.0066666666666666,0.9066666666666666
Class2,P1,concave,0.6494661921708185,0.0010010150162979403,0.6494675616184411,0.548043445419071,276.0,10.0,24.0,0.9566666666666667,0.9366666666666666
Class2,P2,concave,1.0871080139372822,0.00170704760484466,1.0871111067355381,0.9303166820827046,277.0,20.0,23.0,1.01,0.9566666666666667
Class2,P3,concave,1.1845238095238095,0.001945657409805422,1.184527946843451,0.9598253009791673,218.0,21.0,82.0,0.8166666666666667,0.7466666666666667
Class3,P1,concave,0.7732919254658385,0.002936054583091179,0.7733064959320571,0.7639897241811634,160.0,1.0,140.0,0.54,0.5366666666666666
Class3,P2,concave,0.9871364653243848,0.0020375475622169846,0.9871401183295454,0.5570489332675557,296.0,24.0,4.0,1.0733333333333333,0.9933333333333333
Class3,P3,concave,1.0086206896551724,0.003484716848640704,1.008636000537034,0.9138074780906822,228.0,11.0,72.0,0.8066666666666666,0.7733333333333333
Class4,P1,concave,,,,,0.0,0.0,68.0,0.35,0.32
Class4,P2,concave,,,,,0.0,0.0,100.0,0.0,0.0
Class4,P3,concave,,,,,0.0,0.0,98.0,0.03,0.02
