Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave_tuned,0.2048611111111111,0.0002025932102532482,0.20486128769959505,0.20486128769959505,288.0,0.0,12.0,0.96,0.96
Class1,P2,concave_tuned,4.023809523809524,0.012357676100038417,4.0238356362132395,4.0238356362132395,32.0,10.0,268.0,0.14,0.14
Class1,P3,concave_tuned,1.1021711366538953,0.0013522486461987502,1.102172993222766,0.7854410522841059,252.0,34.0,48.0,0.97,0.87
Class2,P1,concave_tuned,0.6391752577319587,0.0009440634011215822,0.639176379243489,0.639176379243489,188.0,6.0,112.0,0.6466666666666666,0.6466666666666666
Class2,P2,concave_tuned,1.044280442804428,0.0013127992800297118,1.0442823281435998,0.8819206611991239,262.0,18.0,38.0,0.9533333333333334,0.9033333333333333
Class2,P3,concave_tuned,2.2527472527472527,0.00452015985166075,2.252757358791764,2.186822989664045,75.0,18.0,225.0,0.31,0.30333333333333334
Class3,P1,concave_tuned,2.2142857142857144,0.004685208561327774,2.214291809126331,2.214291809126331,14.0,0.0,286.0,0.04666666666666667,0.04666666666666667
Class3,P2,concave_tuned,1.1560549313358304,0.002695502208691664,1.1560600411149553,0.831465363021355,260.0,23.0,40.0,0.9466666666666667,0.89
Class3,P3,concave_tuned,1.00625,0.0016925378822397418,1.0062527363094333,0.9125019762194105,155.0,10.0,145.0,0.56,0.5333333333333333
Class4,P1,concave_tuned,,,,,0.0,0.0,68.0,0.35,0.32
Class4,P2,concave_tuned,,,,,0.0,0.0,100.0,0.0,0.0
Class4,P3,concave_tuned,,,,,0.0,0.0,98.0,0.03,0.02
