Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,concave_d2x=-0-002,0.20068027210884354,0.00021515770178433155,0.20068048830335095,0.20068048830335095,0.98,300.0,294.0
Class1,P2,concave_d2x=-0-002,11.518518518518519,0.03817724756015664,11.518664362548476,10.92607172429062,0.09333333333333334,300.0,27.0
Class1,P3,concave_d2x=-0-002,17.31578947368421,0.08102510291141993,17.31609481396482,17.31609481396482,0.06333333333333334,300.0,19.0
Class2,P1,concave_d2x=-0-002,2.4743589743589745,0.005204101341042104,2.474367679421282,0.594020836318629,0.8966666666666666,300.0,234.0
Class2,P2,concave_d2x=-0-002,12.645454545454545,0.022545695045587115,12.64549311934627,10.509116718236104,0.42,300.0,110.0
Class2,P3,concave_d2x=-0-002,19.41304347826087,0.09817852419220674,19.413385955347305,17.54372659010307,0.17,300.0,46.0
Class3,P1,concave_d2x=-0-002,0.6044776119402985,0.0029231583096739977,0.6044943662621307,0.6044943662621307,0.44666666666666666,300.0,134.0
Class3,P2,concave_d2x=-0-002,1.7275862068965517,0.0061033862208902815,1.7276057540818546,0.9310517826318785,0.52,300.0,145.0
Class3,P3,concave_d2x=-0-002,20.772058823529413,0.08002952053054735,20.77229627771249,20.051698536340115,0.48,300.0,136.0
Class4,P1,concave_d2x=-0-002,,,,,0.0,100.0,0.0
Class4,P2,concave_d2x=-0-002,0.0,0.0,0.0,0.0,0.08,100.0,8.0
Class4,P3,concave_d2x=-0-002,,,,,0.0,100.0,0.0
