Sample_no,ICP
0,0.018819911166801002
1,0.020632320917530176
2,0.022008135651348938
3,0.02284802176346152
4,0.02315730507353934
5,0.018086104049661825
6,0.013448805285716195
7,0.009947547929524006
8,0.00789284338543874
9,0.00735031824028511
10,0.008558185470380026
11,0.012155588151742957
12,0.019029597957182585
13,0.030003773435986716
14,0.04569690452321134
15,0.0666239889670725
16,0.09333038154640338
17,0.12634564909140222
18,0.16597079284089566
19,0.2120925907634055
20,0.26417319919774174
21,0.32137725720567234
22,0.38268544524327386
23,0.44690525011761173
24,0.512634471045578
25,0.5782963606203464
26,0.6422868708177276
27,0.7031500358695233
28,0.7596670146161317
29,0.8108384922429434
30,0.8558489144583461
31,0.8941001796209034
32,0.9252983547704521
33,0.9494984626382461
34,0.9670529249496299
35,0.9785116316030078
36,0.984553623467511
37,0.9859586436323192
38,0.9835598007409786
39,0.9781558705152444
40,0.9704505493795832
41,0.9610881559940121
42,0.9507444481249471
43,0.9401475046381171
44,0.929973372562951
45,0.9207149117247655
46,0.9126674962338964
47,0.906045405042476
48,0.9010937191666798
49,0.8980753735777839
50,0.8971660030788119
51,0.8983832937464753
52,0.9016057964719423
53,0.9066157417146999
54,0.9131003387370441
55,0.9206499236672497
56,0.9288262292701359
57,0.9372672636783045
58,0.9456957131806457
59,0.9537765051847559
60,0.9609623963368394
61,0.966526792947618
62,0.9697994901999748
63,0.9703903268431748
64,0.9681879915453361
65,0.9631681520318579
66,0.955251496518225
67,0.9443787016311501
68,0.9307110931060298
69,0.9147300416972761
70,0.8971394983424837
71,0.8786965953445606
72,0.8601410755017569
73,0.8422358782764626
74,0.8257843826742696
75,0.8115317955883793
76,0.8000184923161088
77,0.7915240242478758
78,0.7861409441868722
79,0.7838774172649503
80,0.7846719708953847
81,0.7883170642831083
82,0.7943900817613454
83,0.8022750172556844
84,0.8112644998308048
85,0.8206714782386222
86,0.8298996886686605
87,0.8384715912660259
88,0.8460297310056482
89,0.8523143729697886
90,0.8571195731817198
91,0.8602536687088228
92,0.8615420982463668
93,0.8608796822970116
94,0.8582891075143836
95,0.8539270740965313
96,0.8480209828856504
97,0.8407785364256992
98,0.8323332268201682
99,0.822755038129683
100,0.8121045831845897
101,0.8004848882040472
102,0.7880574198497068
103,0.77501542551696
104,0.7615284519339909
105,0.7476856980773771
106,0.7334733087315148
107,0.7188101427387418
108,0.7036305079334484
109,0.6879623283828805
110,0.6719446402462009
111,0.6557722938573517
112,0.639612201047942
113,0.6235533384901317
114,0.6076198804002064
115,0.5918286304179752
116,0.5762475362457016
117,0.5610180130731747
118,0.5463254519848803
119,0.5323315885739014
120,0.5191131741282753
121,0.5066583202604751
122,0.4949289120151567
123,0.4839289925108424
124,0.4737008383147242
125,0.46424396135941565
126,0.45544912319335307
127,0.44713926839916995
128,0.4391908826224603
129,0.43160347205008975
130,0.4244299836674661
131,0.41764061276378717
132,0.4110781025060548
133,0.40456119702387494
134,0.3980193671247482
135,0.3915073199818377
136,0.38509432182134073
137,0.3787671126833717
138,0.37245004312942986
139,0.36608878268883266
140,0.3596741393463471
141,0.3531830409764592
142,0.3465358178460368
143,0.33964186129999474
144,0.33247263693354845
145,0.3250557186407009
146,0.3173954791801444
147,0.3094379559809064
148,0.3011438343202121
149,0.2925795968303314
150,0.2838973688980241
151,0.2752145642017123
152,0.26654007929748946
153,0.25783620157374826
154,0.24912584711792707
155,0.2404947830222152
156,0.23198178011323004
157,0.2235041873333522
158,0.21492388192054931
159,0.20617748477090742
160,0.19731817453779457
161,0.18843880751361422
162,0.17959101922370388
163,0.17078927834227353
164,0.1620500950976737
165,0.15337735665881427
166,0.1447163015282257
167,0.1359760541699032
168,0.12712505787506492
169,0.11822947903793649
170,0.1093575500895574
171,0.10047767133136891
172,0.09153972673254071
173,0.08270097824790672
174,0.07440496148777406
175,0.06711754923320448
176,0.05585735847696217
177,0.045720923721058015
178,0.03662828669672638
179,0.028524956453958507
