Sample_no,ICP
0,0.04403652483697036
1,0.05016352209870807
2,0.05540230863146986
3,0.05971218559345111
4,0.06313495902132708
5,0.05509957370030327
6,0.04677750677038168
7,0.038575894207962966
8,0.030810134738829358
9,0.023875545432926148
10,0.018414377569791134
11,0.015309915674471295
12,0.015585170282794436
13,0.02037346289876691
14,0.030973850683990015
15,0.04882920508632926
16,0.07528467177556053
17,0.11117858599761568
18,0.15649605061796185
19,0.21030897597906928
20,0.27102405128831286
21,0.3367306707018856
22,0.4054076831871204
23,0.47495403371527056
24,0.5432219388908903
25,0.6081946622110718
26,0.6682242075606177
27,0.7221482666234621
28,0.7692713092249484
29,0.8093524138769528
30,0.84262360549078
31,0.8696528159230481
32,0.8909680253415229
33,0.906731964683047
34,0.9168541511911691
35,0.9214771318811859
36,0.9212981279000318
37,0.917366017054843
38,0.9106582998344651
39,0.9019992967497871
40,0.8923453832980435
41,0.8828813303446628
42,0.8746152232490568
43,0.8679333501603607
44,0.8627510537665399
45,0.8591213890859586
46,0.8574787360280955
47,0.8581268191747877
48,0.8606320001655594
49,0.8640103661814174
50,0.8676039731810395
51,0.8716094368010524
52,0.8766151734303333
53,0.8827334334637458
54,0.8893748066310572
55,0.8958385788548108
56,0.9018762257835493
57,0.907531208420316
58,0.9125666555906602
59,0.9162824138912992
60,0.9179354061550443
61,0.9172099173406841
62,0.9142365392866262
63,0.9093130761414427
64,0.9027807833061013
65,0.8951473438195812
66,0.8871573433785445
67,0.8796294207395381
68,0.873228417751226
69,0.868381327581869
70,0.8653043771891853
71,0.8640218985956896
72,0.8644139135786163
73,0.8663703663591528
74,0.8699206929040673
75,0.8751190384474155
76,0.8817605613713702
77,0.889312004314657
78,0.8972439958661437
79,0.9054241833480401
80,0.9140897820566024
81,0.9234177984979755
82,0.9332099382338799
83,0.9430316355929481
84,0.9525374445648287
85,0.9615144144600777
86,0.9696344511537305
87,0.9763514543385846
88,0.981174150035199
89,0.9839886745906917
90,0.9849895679619738
91,0.9842761990023086
92,0.9816136531463328
93,0.9766643193077729
94,0.9694344892997899
95,0.9604474118359684
96,0.9504732304658791
97,0.9400862793324543
98,0.9294269344014021
99,0.9183191969922936
100,0.9066092409610749
101,0.8944325160868131
102,0.8821602506992093
103,0.8700490085098388
104,0.8579607173166013
105,0.8455446013662303
106,0.8327896499093113
107,0.8203258985633793
108,0.8089961209619627
109,0.7990428564387707
110,0.7898159054370002
111,0.7804067764555013
112,0.770542386710077
113,0.7607257901823478
114,0.7514797309636593
115,0.7425949267189442
116,0.7332324039753713
117,0.7226878991000389
118,0.7109182908626608
119,0.6983561571045735
120,0.685416982980776
121,0.6722994079637467
122,0.6591142503566569
123,0.6459664531053215
124,0.6328704407033229
125,0.619763634802886
126,0.6067333621601187
127,0.5941393751445142
128,0.5823451514032906
129,0.5713165299417124
130,0.5606196949583726
131,0.5498848189004515
132,0.5391877795553489
133,0.5288880318778884
134,0.5191466672424596
135,0.5097201295056009
136,0.5002238220209216
137,0.4904772530054061
138,0.48053781604328677
139,0.47049898367140863
140,0.4603658686249903
141,0.450081618741972
142,0.43953909517434514
143,0.42854694874208793
144,0.41692514912141443
145,0.4047507530397327
146,0.39245416075314543
147,0.38053481528592487
148,0.3691397740037398
149,0.3579856756359471
150,0.34671893102815454
151,0.33527990391827056
152,0.32386550310056056
153,0.31261000046597665
154,0.3014080240036708
155,0.29003502386819147
156,0.2783348571639971
157,0.26626975360983984
158,0.25390932225458107
159,0.24146988790693838
160,0.2292879848334804
161,0.21759274903797976
162,0.20626574619865165
163,0.19493977903114004
164,0.1834188176416301
165,0.1719364403676581
166,0.16090862012363746
167,0.1504823092404152
168,0.14047291618161142
169,0.13078232268239842
170,0.1217455870262257
171,0.11394292534991682
172,0.10771324135225942
173,0.10296378439831985
174,0.09942783957597733
175,0.09692781927351057
176,0.084702662664891
177,0.07353277230844146
178,0.06309353378774954
179,0.05282595643376714
