Sample_no,ICP,Second_Derivative
0,0.0345562842970237,-0.0020418622843220106
1,0.0365237365544294,-0.00025333231589820364
2,0.037343591511725,0.0008860050850829256
3,0.0405929091057581,-0.002417110072848075
4,0.043674919066758,-0.005219941063729126
5,0.0349936413656945,0.0010413078413314993
6,0.0291264823668745,0.0074207343891703244
7,0.0335596049909569,0.007055926073771876
8,0.0442609832236723,0.007979281422952001
9,0.0603492729113068,0.012800699835290546
10,0.0913126097722781,0.013759955671539549
11,0.1383417401728189,0.01033665341400698
12,0.1934040590070421,0.009818866861641028
13,0.2576808210903589,0.009588385683929508
14,0.3347709756883702,0.003720881830376735
15,0.4153734447436169,-0.0018302413167966408
16,0.4910214196912053,-0.001721686893482205
17,0.5657451031296884,-0.0025141406113586284
18,0.6403851161201115,-0.00794641947986871
19,0.7060601990703254,-0.012047060416621153
20,0.7579631346295429,-0.011794152766990196
21,0.7981870533444777,-0.010049370907859151
22,0.8283645420710135,-0.008254241443435728
23,0.8501164239871934,-0.006481233442731993
24,0.8657489837387412,-0.005199056151016429
25,0.8761208608589812,-0.00438195225869098
26,0.8823372008024032,-0.004474978928645623
27,0.8845974886960051,-0.004553470282051775
28,0.8810255021514827,-0.0016768289834392935
29,0.8748602354048218,0.002153142911684447
30,0.873006487566805,0.0017419096128763745
31,0.8737355537603764,-0.00019859906081270973
32,0.8719551114336328,0.0013128697484142138
33,0.8718164758726801,0.0021893401685763314
34,0.8761552142941175,-0.00014204126447919796
35,0.8786547586592891,0.00035994558231358664
36,0.8797871520966853,0.0032091623904136335
37,0.8869328237751525,0.0015717334233406322
38,0.8962557394609078,-0.0008972335779469376
39,0.9014978225843784,0.001304655553513473
40,0.9091353925133424,0.0015929612370186308
41,0.9212814436076582,-0.002206436168677689
42,0.9283868905138516,-0.0011358993260502936
43,0.9322393199562272,0.003052142784167239
44,0.9430947912101596,0.0006474831870519893
45,0.9554057674414652,-0.0032312493667387143
46,0.9603926246546756,-0.0007184594567522795
47,0.9656472174597484,0.0003167212070590286
48,0.9748166202721824,-0.004172800374839608
49,0.9771555523062676,-0.004245522538265406
50,0.9725494143903308,2.9471792221291704e-05
51,0.9716817969997252,-0.002050068413136208
52,0.9704000956773644,-0.007108467214981984
53,0.958007768040638,-0.004878437889111659
54,0.93981690810447,7.181544228956893e-05
55,0.9248199875251042,-0.00036357844898693426
56,0.909520982300734,-0.0019456060038010037
57,0.8901778932136226,0.00029062321222972365
58,0.8714426324817939,0.002913156782468035
59,0.8566982917510599,0.003388988596440573
60,0.8450169097927259,0.0037998617145180436
61,0.8367746446742595,0.004906930369652063
62,0.8337906339617301,0.00499513196526849
63,0.8364787190760674,0.0031065143093877423
64,0.8425448859918083,0.0010546680975224987
65,0.8486088507154262,0.0015586428072452974
66,0.8555178104119765,0.0029952270668973102
67,0.8669735535837663,0.0010405196178988607
68,0.8804716430997339,-0.0028290572893956423
69,0.8895003349237017,-0.003537101831359607
70,0.8941092466299088,-0.0019053397444963593
71,0.8978787089381988,-0.0014740981787888796
72,0.9001254911820982,-0.0014357983221386927
73,0.9003606902375403,-0.0011444344811636087
74,0.9003985424457328,-0.0022504336541290804
75,0.8982649336122274,-0.002975673713824817
76,0.8916698590928511,-0.001066917821893415
77,0.8842664821316152,0.0005571246139137453
78,0.8786735044523958,9.883063459603658e-05
79,0.872496529106658,0.00026048789174831777
80,0.8660724723503246,0.000845497853300986
81,0.861768527648694,-0.0005786469941779504
82,0.8568534316614573,-0.0017415335194193582
83,0.8487259382140183,-0.0002897381077325567
84,0.8406682568949126,0.0006498652708425978
85,0.8345243963484124,-0.000835801039887174
86,0.8270825432117384,-0.0017536433584428024
87,0.8169796503232577,-0.0006429611017705339
88,0.8064822560947928,0.000377868708804574
89,0.7968630598910209,0.00017012337879274142
90,0.7873934438130656,-3.469309903103568e-05
91,0.7774269629739551,0.0008510164429057776
92,0.7681658591352143,0.0014129893751229916
93,0.7613949318285124,-0.0005852511935082461
94,0.7545902319578549,-0.0029110025056673927
95,0.7430218959090367,-0.0009837815998050836
96,0.729370594757826,0.0028896573414984306
97,0.7207137335903406,0.0024098413921011808
98,0.7157095869237907,-0.0010066178501666467
99,0.7080449368400493,-0.0017768476787587417
100,0.6980221076890889,-0.0006042657400898155
101,0.688268749374723,7.622097104817427e-05
102,0.6779175654940278,0.0014306388878489174
103,0.6687974457935895,0.0019437298983680518
104,0.6635355788503624,-0.0010765239496229595
105,0.6571010618059281,-0.003432432842168126
106,0.6448474964082052,-0.0011276877255713968
107,0.6316749464495942,0.0013141464954933568
108,0.6216486630637623,0.0003964292693409699
109,0.6115054170752338,-0.000563923335417521
110,0.6000355467966834,-0.000376076922680213
111,0.5890801943592032,-0.0008673945761430712
112,0.5769181228388836,-0.00038393147326656885
113,0.5631853933386004,0.0017847618163314705
114,0.5522649729880175,0.0018516995882414122
115,0.5444296395833235,-0.0005368001029773806
116,0.535018621490117,-0.001288493355074638
117,0.523526685416137,-0.00011134867429779538
118,0.512618296571918,0.00035665628429201734
119,0.5021783365517594,0.000266438123048815
120,0.4916445967908871,0.0005008222155936937
121,0.481895740179577,0.00045995391952144415
122,0.472674185872231,0.0001656489815296397
123,0.4634529594854804,-0.00012498101985286558
124,0.4543663708796934,-0.0004585280012262827
125,0.4445102547119723,0.00021504254000413725
126,0.4342244438822507,0.0017834143956838855
127,0.4264277200984808,0.0016659545575935103
128,0.4212161744675435,-0.0003822211171218004
129,0.4150090037153633,-0.001422192440821507
130,0.4066790205843491,-0.0006434903537791414
131,0.3979015175689598,0.0004410908591961221
132,0.3895679052860382,0.0011898441491798861
133,0.3825583948593408,0.0009959718748713264
134,0.3772161665844468,-0.0004894373580635186
135,0.3711991596492071,-0.0015536933191629132
136,0.3629066784506013,-0.001191210321890318
137,0.3536251511624217,-0.0005715314497793111
138,0.3438323490291946,0.0002501400864528963
139,0.3337650168765191,0.0014016907990738736
140,0.3257585799535994,0.0009417617459969857
141,0.319511645786912,-0.0007659920301970463
142,0.3114518578619922,-0.0005286454915081756
143,0.3021943065765167,0.0009761197495074536
144,0.2950305538043523,0.0008685175591581079
145,0.2887814463641512,0.0005274377534617014
146,0.2820833199833448,0.0012479165366773987
147,0.2774783371656325,0.000393282988509866
148,0.2741277523090469,-0.0016079608841439996
149,0.2677483599211533,-0.0010084635379215279
150,0.259740341098173,0.0008168612387538451
151,0.253984528524988,0.00032118650634978263
152,0.2486203748423145,-0.0006208826578952761
153,0.2415054431542218,5.4127877520175616e-05
154,0.2350168779548749,1.8186305764729405e-05
155,0.2292428692935363,-0.0008988176950311469
156,0.2214861262904942,-2.913121359762738e-07
157,0.2133850246527262,0.001441485728228692
158,0.2079542093775696,0.0006653516742743254
159,0.2032931229248309,-0.0005884383415926744
160,0.1970836991617423,-0.00017269748340956875
161,0.1908474678305649,0.00039161504546247894
162,0.1855223990122767,0.0002599400113684133
163,0.1799682729181488,0.0008817848303784293
164,0.1750008589082848,0.0017865550124335841
165,0.1726162173272464,0.0009002891500140692
166,0.1716255388540272,-0.0010396473941892068
167,0.1688653183364003,-0.0013371214177270024
168,0.1640916292230128,-6.70156222987231e-05
169,0.1597659336746462,0.00024185418847962742
170,0.1562896571028035,-0.0007849991656884922
171,0.1516339657668106,-0.0014032300451344015
172,0.1453476883198402,-0.0016035020360559565
173,0.1378890776784374,-0.0019048712465090933
174,0.1279917113926531,-0.0028705502489820775
175,0.1165247046040278,-0.0026726960199330574
176,0.0991535334695377,-0.0001416312762840717
177,0.084469547449886,0.00039685863106945357
178,0.069748830441286,-0.0007788992067350835
179,0.054001824820022,-0.0012736780185929504
