Class,Peak,File,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,Reference_Peaks,Detected_Peaks,%_Signals_with_Peak,Method
Class1,P1,Class1_example_0001,32.5,0.2146031175796435,32.50071716193385,5.000208344336381,0.0,2.0,1.0,2,31,"[36, 91]",1.0,concave
Class1,P1,Class1_example_0002,35.5,0.27387263440115905,35.501058955236324,3.000052423185551,1.0,1.0,0.0,2,31,"[34, 99]",1.0,concave
Class1,P1,Class1_example_0003,32.0,0.2961488115913769,32.00137241488257,3.0000874080461783,1.0,1.0,0.0,2,33,"[36, 94]",1.0,concave
Class1,P1,Class1_example_0004,33.5,0.2825018673197437,33.50119538611935,1.0000094126982562,1.0,1.0,0.0,2,38,"[39, 104]",1.0,concave
Class1,P1,Class1_example_0005,33.666666666666664,0.21848533520817412,33.66749067754663,0.0,1.0,2.0,0.0,3,38,"[38, 75, 102]",1.0,concave
Class1,P1,Class1_example_0006,28.0,0.16092494760356923,28.00046600344068,4.000114501709605,0.0,2.0,1.0,2,25,"[29, 77]",1.0,concave
Class1,P1,Class1_example_0007,35.0,0.12225587500757223,35.00021851910012,3.0000543365494035,1.0,1.0,0.0,2,31,"[34, 98]",1.0,concave
Class1,P1,Class1_example_0008,33.5,0.2205503304467233,33.50074228220803,3.000006178204289,1.0,1.0,0.0,2,31,"[34, 95]",1.0,concave
Class1,P1,Class1_example_0009,46.5,0.2536973667473047,46.50070629245334,3.0001423246284147,1.0,1.0,0.0,2,37,"[40, 127]",1.0,concave
Class1,P1,Class1_example_0010,30.5,0.2767243240916988,30.501257848097246,4.000225084533568,0.0,2.0,1.0,2,29,"[33, 86]",1.0,concave
Class1,P1,Class1_example_0011,37.5,0.269086289265297,37.50096809134344,5.000184381109641,0.0,2.0,1.0,2,28,"[33, 98]",1.0,concave
Class1,P1,Class1_example_0012,40.0,0.22672125999837994,40.00065679886145,3.0001484386650494,1.0,1.0,0.0,2,29,"[32, 106]",1.0,concave
Class1,P1,Class1_example_0013,64.0,0.37168460397840364,64.00107928343735,64.00107928343735,0.0,1.0,1.0,1,38,[102],1.0,concave
Class1,P1,Class1_example_0014,30.5,0.2687741148537543,30.501192804868317,2.0000224644568965,1.0,1.0,0.0,2,35,"[37, 94]",1.0,concave
Class1,P1,Class1_example_0015,31.0,0.14534442399487513,31.00034170276643,3.0000191611848805,1.0,1.0,0.0,2,32,"[35, 91]",1.0,concave
Class1,P1,Class1_example_0016,28.0,0.08451112334624944,28.00012856591982,2.0000195931451197,1.0,1.0,0.0,2,33,"[35, 87]",1.0,concave
Class1,P1,Class1_example_0017,3.0,0.02069300773165017,3.000071365912648,3.000071365912648,1.0,0.0,0.0,1,32,[35],1.0,concave
Class1,P1,Class1_example_0018,36.5,0.23835963109036667,36.50083557847335,4.000385839062965,0.0,2.0,1.0,2,30,"[34, 99]",1.0,concave
Class1,P1,Class1_example_0019,32.5,0.1091620843883459,32.500238855159786,6.000251469263008,0.0,2.0,1.0,2,25,"[31, 84]",1.0,concave
Class1,P1,Class1_example_0020,29.0,0.17151238448570832,29.000674924434612,7.000797520571487,0.0,2.0,1.0,2,21,"[28, 72]",1.0,concave
Class1,P1,Class1_example_0021,30.5,0.22351108586845514,30.501067247512488,6.00114602513703,0.0,2.0,1.0,2,21,"[27, 76]",1.0,concave
Class1,P1,Class1_example_0022,30.5,0.1814758783059769,30.500885175923482,6.00124320185923,0.0,2.0,1.0,2,22,"[28, 77]",1.0,concave
Class1,P1,Class1_example_0023,39.5,0.3289824454890901,39.501382703598836,4.000278749117752,0.0,2.0,1.0,2,37,"[41, 112]",1.0,concave
Class1,P1,Class1_example_0024,47.0,0.40529848630438964,47.001757781906896,2.0000170915371718,1.0,1.0,0.0,2,44,"[46, 136]",1.0,concave
Class1,P1,Class1_example_0025,42.0,0.40859533822617333,42.001987900062645,2.0000773679325627,1.0,1.0,0.0,2,38,"[40, 120]",1.0,concave
Class1,P1,Class1_example_0026,63.333333333333336,0.5765783306650953,63.33604023620675,3.0001170808034603,1.0,2.0,0.0,3,39,"[42, 111, 154]",1.0,concave
Class1,P1,Class1_example_0027,33.0,0.21678648770657577,33.00071495794971,5.0000651550109305,0.0,2.0,1.0,2,31,"[36, 92]",1.0,concave
Class1,P1,Class1_example_0028,38.5,0.29842079948267686,38.50115791768476,3.00006187835967,1.0,1.0,0.0,2,31,"[34, 105]",1.0,concave
