Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,hilbert,4.223333333333334,0.06864191549546977,4.223949682153986,4.207281284118467,71.0,232.0,229.0,1.01,1.0
Class1,P2,hilbert,3.654228855721393,0.01276136611112712,3.654262053001997,3.477645413220669,172.0,46.0,128.0,0.7366666666666667,0.67
Class1,P3,hilbert,2.7794871794871794,0.008664215020578053,2.7795086081761027,2.3038651771456355,229.0,74.0,71.0,1.0233333333333334,0.8666666666666667
Class2,P1,hilbert,4.948333333333333,0.07878701139789548,4.949020389867912,4.897353881283196,30.0,275.0,270.0,1.0166666666666666,1.0
Class2,P2,hilbert,3.1826923076923075,0.016986471271764007,3.1827632660970613,2.8173783428897683,185.0,42.0,115.0,0.77,0.6933333333333334
Class2,P3,hilbert,2.10307328605201,0.006309093368139497,2.103085203126233,1.6808597799210248,132.0,32.0,168.0,0.56,0.47
Class3,P1,hilbert,3.6181102362204722,0.05230126259064293,3.618525003031722,3.5673431767638015,105.0,153.0,195.0,0.8733333333333333,0.8466666666666667
Class3,P2,hilbert,2.4630261660978383,0.007914989758338467,2.4630443564075177,1.9795377288841947,281.0,42.0,19.0,1.0866666666666667,0.9766666666666667
Class3,P3,hilbert,1.7983988355167395,0.010504675578787898,1.79844162863042,1.6201284497303583,226.0,17.0,74.0,0.82,0.7633333333333333
Class4,P1,hilbert,,,,,0.0,0.0,49.0,0.63,0.51
Class4,P2,hilbert,87.0,0.5885265803924047,87.0019905722612,87.0019905722612,0.0,1.0,100.0,0.01,0.01
Class4,P3,hilbert,,,,,0.0,0.0,99.0,0.01,0.01
