Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave,36.31444444444445,0.2357177850981846,36.315397251161265,1.5933761552969359,296.0,484.0,4.0,2.6,1.0
Class1,P2,concave,31.289666666666665,0.19342959178487112,31.29047870427446,15.884176269888876,101.0,679.0,199.0,2.6,1.0
Class1,P3,concave,35.19644444444444,0.18976588967721303,35.19705651842189,3.0367168540328993,274.0,506.0,26.0,2.6,1.0
Class2,P1,concave,28.99617117117117,0.08536671828256415,28.99640445024029,5.500068954624319,212.0,553.0,88.0,2.55,0.9866666666666667
Class2,P2,concave,19.778378378378378,0.08663607540524002,19.77869974374647,3.3716501681820064,245.0,520.0,55.0,2.55,0.9866666666666667
Class2,P3,concave,32.67117117117117,0.14996474914405492,32.67170077066622,10.067910781074083,201.0,564.0,99.0,2.55,0.9866666666666667
Class3,P1,concave,36.54277777777778,0.33486048493100906,36.54470172735649,24.21194232333653,64.0,500.0,236.0,1.88,1.0
Class3,P2,concave,11.922222222222222,0.05929970188030616,11.922462152351388,3.0933667955287385,255.0,309.0,45.0,1.88,1.0
Class3,P3,concave,19.219444444444445,0.0905044010787334,19.219723914882387,7.746813642127949,192.0,372.0,108.0,1.88,1.0
Class4,P1,concave,,,,,0.0,0.0,1.0,1.02,0.99
Class4,P2,concave,1.601010101010101,0.005443186072936013,1.6010297670882452,0.9090918402732154,96.0,6.0,4.0,1.02,0.99
Class4,P3,concave,,,,,0.0,0.0,1.0,1.02,0.99
