Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,curvature,2.7476459510357816,0.02718547146008225,2.7478026226390253,2.3899684556408323,0.7966666666666666,300.0,177.0
Class1,P2,curvature,19.592306184556186,0.09001316315629528,19.59261577287929,1.8167405958851823,5.59,300.0,300.0
Class1,P3,curvature,20.193448603683898,0.13248635360404276,20.193971335405244,1.4400181453084746,8.356666666666667,300.0,300.0
Class2,P1,curvature,10.622485817431667,0.05396205018238483,10.622817201037961,5.606877385927447,2.1133333333333333,300.0,277.0
Class2,P2,curvature,9.332961724266072,0.03899833798580728,9.333088344010555,1.92310936581602,3.3933333333333335,300.0,299.0
Class2,P3,curvature,20.14072176897177,0.17343807342015888,20.14155203656299,1.2066740800325155,7.203333333333333,300.0,300.0
Class3,P1,curvature,4.5976031215161655,0.07081016303298272,4.598222744540463,3.3616140594090242,1.5666666666666667,300.0,299.0
Class3,P2,curvature,8.414775132275132,0.0403085665997268,8.414933455955591,1.233345687965295,3.59,300.0,300.0
Class3,P3,curvature,13.700862776112775,0.08312664996273779,13.70120378984584,1.0266730330203788,5.37,300.0,300.0
Class4,P1,curvature,,,,,18.6,100.0,100.0
Class4,P2,curvature,3.0013745704467354,0.008805418139500506,3.001390339253876,1.4845410677281279,2.07,100.0,97.0
Class4,P3,curvature,,,,,18.6,100.0,100.0
