Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,hilbert,1.7654320987654322,0.00824802531242378,1.7654546138847567,1.7654546138847567,73.0,8.0,227,0.27,0.27
Class1,P2,hilbert,28.9,0.095363611366029,28.900231729573967,27.600223849283985,36.0,203.0,264,0.7966666666666666,0.7333333333333333
Class1,P3,hilbert,5.537366548042705,0.019811515990129352,5.537418304343322,3.480456975352687,182.0,133.0,118,1.05,0.9366666666666666
Class2,P1,hilbert,2.93796992481203,0.009854616942783107,2.937995203930098,2.1316015445115593,240.0,45.0,60,0.95,0.8866666666666667
Class2,P2,hilbert,11.275510204081632,0.02525087983810599,11.275553566199473,9.025549753440378,100.0,127.0,200,0.7566666666666667,0.6533333333333333
Class2,P3,hilbert,9.918316831683168,0.06179238567480383,9.918557069267495,7.33187254409363,119.0,116.0,181,0.7833333333333333,0.6733333333333333
Class3,P1,hilbert,2.183098591549296,0.013296022305857148,2.1831621546706566,2.1831621546706566,60.0,11.0,240,0.23666666666666666,0.23666666666666666
Class3,P2,hilbert,5.482935153583618,0.016504657292469818,5.4829740984368955,4.542702784337915,191.0,129.0,109,1.0666666666666667,0.9766666666666667
Class3,P3,hilbert,15.964684014869889,0.06572529157213257,15.964861030445718,12.182317422762127,119.0,233.0,181,1.1733333333333333,0.8966666666666666
Class4,P1,hilbert,,,,,0.0,0.0,100,0.0,0.0
Class4,P2,hilbert,3.126315789473684,0.008879018857863057,3.126330078017995,3.126330078017995,66.0,29.0,34,0.95,0.95
Class4,P3,hilbert,,,,,0.0,0.0,100,0.0,0.0
