Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,modified_scholkmann_1_99,40.929988851727984,0.19861733916000524,40.930576055547874,39.020633737176134,2.1666666666666665,300.0,299.0
Class1,P2,modified_scholkmann_1_99,26.923522853957635,0.12992469624939432,26.924048075655975,26.020605294079754,2.1666666666666665,300.0,299.0
Class1,P3,modified_scholkmann_1_99,21.993422519509476,0.14555603418341012,21.99397832465631,19.95035383934785,2.1666666666666665,300.0,299.0
Class2,P1,modified_scholkmann_1_99,34.32987312572088,0.05475148651266582,34.32994616100309,33.4845038337866,2.03,300.0,289.0
Class2,P2,modified_scholkmann_1_99,9.828719723183392,0.023742065634450124,9.828761857220819,9.010422405954248,2.03,300.0,289.0
Class2,P3,modified_scholkmann_1_99,23.55190311418685,0.17624858535935445,23.5526896168278,22.672074152608875,2.03,300.0,289.0
Class3,P1,modified_scholkmann_1_99,44.45663322185061,0.377044582709351,44.45866943839976,43.61413441537858,2.09,300.0,299.0
Class3,P2,modified_scholkmann_1_99,13.502341137123745,0.031007341900316055,13.502398052224883,12.665608177435827,2.09,300.0,299.0
Class3,P3,modified_scholkmann_1_99,10.565663322185062,0.06144255970645638,10.565875331369895,9.7293100419211,2.09,300.0,299.0
Class4,P1,modified_scholkmann_1_99,,,,,2.02,100.0,99.0
Class4,P2,modified_scholkmann_1_99,1.3754208754208754,0.0009174316643040866,1.3754213966586444,0.8585862600787592,2.02,100.0,99.0
Class4,P3,modified_scholkmann_1_99,,,,,2.02,100.0,99.0
