Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,concave_tuned,0.2048611111111111,0.0002025932102532482,0.20486128769959505,0.20486128769959505,0.96,300.0,288.0
Class1,P2,concave_tuned,8.83673469387755,0.0283252167122299,8.836802422117062,8.000051818348894,0.17333333333333334,300.0,49.0
Class1,P3,concave_tuned,6.963910761154855,0.024794631970464175,6.963976981773185,1.87009228462137,1.1133333333333333,300.0,254.0
Class2,P1,concave_tuned,6.45,0.008846080995552211,6.450009754902054,5.133340882958563,0.8966666666666666,300.0,240.0
Class2,P2,concave_tuned,7.924137931034482,0.013698060226261471,7.924156286598221,3.0103573194368227,1.3633333333333333,300.0,290.0
Class2,P3,concave_tuned,6.420212765957447,0.043513695472231016,6.420442396468538,5.957667736244657,0.33,300.0,94.0
Class3,P1,concave_tuned,2.2142857142857144,0.004685208561327774,2.214291809126331,2.214291809126331,0.04666666666666667,300.0,14.0
Class3,P2,concave_tuned,5.391379310344828,0.013597839564779524,5.391409231052324,2.9862352377093426,1.2,300.0,290.0
Class3,P3,concave_tuned,6.570135746606335,0.014414434220353357,6.570168485644249,6.556595506746771,0.75,300.0,221.0
Class4,P1,concave_tuned,,,,,0.0,100.0,0.0
Class4,P2,concave_tuned,0.12643678160919541,0.00013008080905579347,0.1264368485241081,0.1264368485241081,0.87,100.0,87.0
Class4,P3,concave_tuned,,,,,0.0,100.0,0.0
